X,Y,IDFRANA,PIFF_TY,LAT,LONG,X_COORD,Y_COORD,DIR,icon_url
16.067197069701,39.2312342186916,"780701700","7","39,23061","16,06721",1110308.26000000001,4366313.82000000030,300.00000000000,./0.png
16.0677648153587,39.2332005430669,"780701800","9","39,23258","16,06778",1110340.18999999994,4366536.21999999974,555.00000000000,./0.png
16.0664076125879,39.2374159629292,"780702000","2","39,23679","16,06642",1110186.13999999990,4366995.55999999959,27.00000000000,./0.png
16.0677659605549,39.2354934976869,"780702100","11","39,23487","16,06778",1110320.30000000005,4366791.08999999985,555.00000000000,./0.png
16.0711689514134,39.2361639825691,"780702200","2","39,23554","16,07118",1110608.57000000007,4366888.69000000041,346.00000000000,./0.png
16.0749360327405,39.2355592957892,"780702300","2","39,23494","16,07495",1110939.43999999994,4366847.04999999981,313.00000000000,./0.png
16.0749304563522,39.2371139852251,"780702402","2","39,23649","16,07494",1110925.38999999990,4367019.80999999959,327.00000000000,./0.png
16.0770352225169,39.2373428199256,"780702404","2","39,23672","16,07704",1111105.30000000005,4367059.53000000026,0.00000000000,./0.png
16.0863481556069,39.2378544608267,"780702405","2","39,23723","16,08636",1111905.72999999998,4367179.67999999970,25.00000000000,./0.png
16.0755110002588,39.2254670195306,"780702500","9","39,22484","16,07552",1111077.19999999995,4365729.20999999996,555.00000000000,./0.png
16.0803925903279,39.2258498847698,"780702602","2","39,22523","16,0804",1111495.83000000007,4365804.91000000015,200.00000000000,./0.png
16.0667897183159,39.2445265482539,"780702800","9","39,2439","16,0668",1110157.17999999993,4367788.46999999974,555.00000000000,./0.png
16.067197667845,39.2441606000187,"780702900","2","39,24354","16,06721",1110195.62999999989,4367750.57000000030,165.00000000000,./0.png
16.0730180178646,39.2471819966182,"780703000","7","39,24656","16,07303",1110672.25000000000,4368125.87000000011,555.00000000000,./0.png
16.074709955725,39.2505458669798,"780138700","2","39,24992","16,07472",1110789.10000000009,4368511.25000000000,285.00000000000,./0.png
16.0664656387056,39.249069050695,"780138800","11","39,24845","16,06648",1110089.58000000007,4368291.16999999993,555.00000000000,./0.png
16.0887330481271,39.2725921069825,"780703400","2","39,27197","16,08874",1111807.98999999999,4371056.95000000019,179.00000000000,./0.png
16.0668592054691,39.2735183160874,"780703801","2","39,2729","16,06687",1109910.37000000011,4371011.32000000030,278.00000000000,./0.png
16.0733046682642,39.2629800044369,"780703101","2","39,26236","16,07331",1110559.13999999990,4369883.74000000022,555.00000000000,./0.png
16.0707418109884,39.2624404794163,"780703102","2","39,26182","16,07075",1110342.42999999993,4369806.37999999989,220.00000000000,./0.png
16.0753444828674,39.2629903523256,"780703103","2","39,26237","16,07535",1110735.28000000003,4369898.74000000022,210.00000000000,./0.png
16.0737971512158,39.2597699582055,"780703104","2","39,25915","16,07381",1110629.70999999996,4369530.29000000004,194.00000000000,./0.png
16.0769804872327,39.2617850725097,"780703200","2","39,26116","16,07699",1110887.14999999991,4369775.87999999989,186.00000000000,./0.png
16.0866294166584,39.2694792910225,"780703300","2","39,26886","16,08664",1111653.50000000000,4370696.66000000015,171.00000000000,./0.png
16.0673342065443,39.2672519668035,"780703501","2","39,26663","16,06734",1110006.06000000006,4370318.04999999981,230.00000000000,./0.png
16.0738736787566,39.2680477233711,"780704000","7","39,26743","16,07388",1110564.06000000006,4370450.87000000011,555.00000000000,./0.png
16.0763529240714,39.3112665973288,"780419306","2","39,31065","16,07636",1110400.61000000010,4375271.38999999966,232.00000000000,./0.png
16.0744171739276,39.3073115526963,"780419307","7","39,30669","16,07443",1110268.03000000003,4374818.66000000015,555.00000000000,./0.png
16.0865698314688,39.2977786490508,"780419308","2","39,29716","16,08658",1111400.77000000002,4373841.66999999993,240.00000000000,./0.png
16.0854365758158,39.2974644347403,"780419309","2","39,29684","16,08545",1111305.64999999991,4373799.04999999981,251.00000000000,./0.png
16.0868112058121,39.2966783946505,"780419310","2","39,29606","16,08682",1111431.23999999999,4373721.03000000026,555.00000000000,./0.png
16.085957367004,39.2964875352497,"780419311","2","39,29587","16,08597",1111359.17999999993,4373694.00999999978,179.00000000000,./0.png
16.0766869689821,39.3299356959497,"780151100","2","39,32931","16,0767",1110266.29000000004,4377348.65000000037,156.00000000000,./0.png
16.0765452531875,39.3279877587498,"780151200","2","39,32737","16,07656",1110271.08000000007,4377131.17999999970,189.00000000000,./0.png
16.0818013952435,39.3159716962383,"780419301","8","39,31535","16,08181",1110829.89999999991,4375831.34999999963,555.00000000000,./0.png
16.0756540245511,39.315863619662,"780419303","7","39,31524","16,07566",1110300.10000000009,4375777.58000000007,242.00000000000,./0.png
16.0820612635267,39.3126110941307,"780419304","5","39,31199","16,08207",1110881.71999999997,4375459.59999999963,555.00000000000,./0.png
16.0738856485645,39.3129502561127,"780419305","2","39,31233","16,0739",1110172.87999999989,4375441.76999999955,217.00000000000,./0.png
16.0889717881993,39.3240383677611,"780163600","2","39,32342","16,08898",1111378.33000000007,4376776.67999999970,253.00000000000,./0.png
16.0831232513808,39.3171985609642,"780163700","7","39,31658","16,08313",1110933.29000000004,4375976.70000000019,555.00000000000,./0.png
16.0853253294433,39.3169067599788,"780163800","2","39,31629","16,08533",1111125.95999999996,4375959.23000000045,9.00000000000,./0.png
16.0749647798587,39.3319150718679,"780151000","7","39,33129","16,07498",1110100.33000000007,4377556.95000000019,555.00000000000,./0.png
16.073184658993,39.5481594525734,"780136500","7","39,54754","16,0732",1108052.61000000010,4401579.23000000045,347.00000000000,./0.png
16.0793703564816,39.5524816015616,"780136600","7","39,55186","16,07939",1108546.87000000011,4402101.66999999993,555.00000000000,./0.png
16.0779257372281,39.5580516483036,"780136700","2","39,55743","16,07794",1108373.62999999989,4402710.91999999993,213.00000000000,./0.png
16.0901064285813,39.5607839004874,"780136800","7","39,56016","16,09012",1109397.51000000001,4403097.53000000026,555.00000000000,./0.png
16.0732912460925,39.5551526890076,"780136900","2","39,55453","16,07331",1108000.37999999989,4402357.20000000019,20.00000000000,./0.png
16.0731816354982,39.5693590472782,"780067900","2","39,56874","16,0732",1107866.18999999994,4403935.38999999966,216.00000000000,./0.png
16.0804053689376,39.5756817017896,"780519700","11","39,57506","16,08042",1108431.94999999995,4404687.24000000022,555.00000000000,./0.png
16.0808532408676,39.578130659832,"780519800","2","39,57751","16,08087",1108448.93999999994,4404962.46999999974,32.00000000000,./0.png
16.0829797244824,39.5706912731855,"780519900","7","39,57007","16,083",1108697.27000000002,4404150.12000000011,555.00000000000,./0.png
16.0876288481662,39.5724639930621,"780520000","2","39,57184","16,08764",1109081.56000000006,4404378.80999999959,555.00000000000,./0.png
16.0783360783011,39.5769203134565,"780520100","2","39,5763","16,07835",1108243.09000000008,4404810.83000000007,555.00000000000,./0.png
16.0740492949641,39.5763574443181,"780520200","2","39,57573","16,07407",1107879.34000000008,4404719.11000000034,36.00000000000,./0.png
16.075943432762,39.573484771534,"780520300","2","39,57286","16,07596",1108067.48999999999,4404412.71999999974,35.00000000000,./0.png
16.0821314225767,39.5799292361758,"780520400","2","39,57931","16,08215",1108543.05000000005,4405171.07000000030,54.00000000000,./0.png
16.0792335795535,39.5790175552391,"780520500","2","39,57839","16,07925",1108301.84000000008,4405050.01999999955,40.00000000000,./0.png
16.0804588354743,39.5808991743888,"780520600","2","39,58028","16,08048",1108390.66999999993,4405267.49000000022,358.00000000000,./0.png
16.0899394083037,39.5811171910038,"780521600","2","39,58049","16,08996",1109204.10000000009,4405356.28000000026,305.00000000000,./0.png
16.0872782212328,39.5826625495118,"780521700","2","39,58204","16,08729",1108961.62999999989,4405509.90000000037,350.00000000000,./0.png
16.0748231652176,39.5875793800748,"780520700","7","39,58696","16,07484",1107847.28000000003,4405971.58999999985,132.00000000000,./0.png
16.0748907966422,39.5929420671502,"780521201","7","39,59232","16,07491",1107805.95999999996,4406568.07000000030,555.00000000000,./0.png
16.0757641467473,39.5947520758534,"780521202","2","39,59413","16,07578",1107865.14999999991,4406775.16999999993,134.00000000000,./0.png
16.0798371248794,39.586705668285,"780521900","7","39,58608","16,07985",1108286.12999999989,4405908.59999999963,555.00000000000,./0.png
16.07481307285,39.5904448246352,"780522000","2","39,58982","16,07483",1107821.22999999998,4406289.99000000022,51.00000000000,./0.png
16.0959773849467,39.6631815270432,"780417900","2","39,66256","16,09599",1108999.42999999993,4414518.21999999974,155.00000000000,./0.png
16.0898869083915,39.7246824117065,"780000103","7","39,72406","16,08991",1107933.36000000010,4421311.91999999993,555.00000000000,./0.png
16.0839354712348,39.7198201244125,"780000104","2","39,71919","16,08395",1107465.51000000001,4420730.95000000019,161.00000000000,./0.png
16.0877104621447,39.7234542559279,"780000105","2","39,72283","16,08773",1107757.41999999993,4421160.58000000007,154.00000000000,./0.png
16.0869826174166,39.7192472793988,"780000106","7","39,71862","16,087",1107732.10000000009,4420688.04999999981,555.00000000000,./0.png
16.0826229432742,39.7185627362339,"780120100","7","39,71794","16,08264",1107363.94999999995,4420582.25999999978,555.00000000000,./0.png
16.0875394187239,39.730398773541,"780000101","7","39,72977","16,08756",1107681.41999999993,4421931.23000000045,555.00000000000,./0.png
16.0943417637466,39.7329200598788,"780000102","2","39,73229","16,09436",1108242.87000000011,4422257.84999999963,148.00000000000,./0.png
16.0843726946237,37.9706904530706,"801206000","7","37,97006","16,08436",1122655.25000000000,4226314.66999999993,109.00000000000,./0.png
16.0857990455625,37.969858937376,"801206100","4","37,96923","16,08579",1122787.83000000007,4226231.83999999985,73.00000000000,./0.png
16.0870223634511,37.9675155780128,"801206200","2","37,96688","16,08701",1122915.40999999992,4225979.58999999985,555.00000000000,./0.png
16.0796997318833,37.9784343732292,"801206600","2","37,9778","16,07969",1122178.25000000000,4227144.04999999981,99.00000000000,./0.png
16.0785230798888,37.9775695553693,"801207100","2","37,97694","16,07851",1122082.07000000007,4227040.00999999978,325.00000000000,./0.png
16.0779969570969,37.9764469634503,"801207200","2","37,97582","16,07799",1122045.31000000006,4226911.69000000041,555.00000000000,./0.png
16.0779137559676,37.977432067074,"801207300","2","37,9768","16,0779",1122029.62000000011,4227020.62999999989,321.00000000000,./0.png
16.0775520801953,37.9761820606121,"801207400","2","37,97555","16,07754",1122008.40999999992,4226879.25000000000,315.00000000000,./0.png
16.0794283112894,37.9727340142486,"801207500","2","37,9721","16,07942",1122202.79000000004,4226508.58000000007,57.00000000000,./0.png
16.0821606550316,37.9736961326917,"801207600","2","37,97306","16,08215",1122435.05000000005,4226633.90000000037,56.00000000000,./0.png
16.0828652722279,37.9790949105996,"801206700","7","37,97846","16,08285",1122451.16999999993,4227238.76999999955,60.00000000000,./0.png
16.0801458136535,37.9807537729946,"801206800","2","37,98012","16,08013",1122197.80000000005,4227404.87000000011,318.00000000000,./0.png
16.0795960687031,37.9790076121181,"801206900","2","37,97838","16,07958",1122164.26000000001,4227207.08000000007,304.00000000000,./0.png
16.0792346894511,37.9800038401927,"801207000","2","37,97937","16,07922",1122124.00000000000,4227315.38999999966,302.00000000000,./0.png
16.0870731667512,38.0142322570691,"800922700","4","38,0136","16,08706",1122522.48999999999,4231172.91000000015,220.00000000000,./0.png
16.0813657786195,38.0117524669459,"800923600","4","38,01112","16,08135",1122041.63999999990,4230858.84999999963,555.00000000000,./0.png
16.0825117881614,38.0141827288011,"800923700","4","38,01355","16,0825",1122121.76000000001,4231136.70000000019,232.00000000000,./0.png
16.0885430038667,38.0113944616176,"800924000","11","38,01076","16,08853",1122675.90999999992,4230867.36000000034,555.00000000000,./0.png
16.08684288939,38.0152931091549,"800923500","7","38,01466","16,08683",1122493.20999999996,4231289.28000000026,555.00000000000,./0.png
16.0934377771746,38.0271446793112,"800923800","7","38,02651","16,09343",1122972.21999999997,4232651.11000000034,215.00000000000,./0.png
16.0929410491512,38.0211626520885,"800923900","11","38,02053","16,09293",1122979.51000000001,4231982.80999999959,555.00000000000,./0.png
16.0932372338569,38.0281616535345,"801216700","2","38,02753","16,09323",1122945.91999999993,4232762.80999999959,239.00000000000,./0.png
16.0928559421703,38.0359517857614,"801216300","7","38,03532","16,09284",1122846.02000000002,4233626.17999999970,99.00000000000,./0.png
16.0892543082822,38.039854760517,"801216500","7","38,03922","16,08924",1122496.12000000011,4234035.75999999978,64.00000000000,./0.png
16.087763539727,38.0378855922903,"801216600","2","38,03725","16,08775",1122381.83000000007,4233806.83000000007,99.00000000000,./0.png
16.0872589062949,38.0377672137501,"801216800","7","38,03713","16,08725",1122338.46999999997,4233790.28000000026,228.00000000000,./0.png
16.0849754257892,38.0387067969655,"801216900","7","38,03807","16,08496",1122129.71999999997,4233879.33999999985,555.00000000000,./0.png
16.0722988297403,38.070489693992,"800920300","2","38,06986","16,07229",1120745.10000000009,4237327.01999999955,209.00000000000,./0.png
16.0726230153968,38.0688929628834,"800920400","2","38,06826","16,07261",1120787.16999999993,4237151.70999999996,207.00000000000,./0.png
16.0906249200871,38.0960998253721,"801213100","4","38,09547","16,09061",1122137.17999999993,4240297.19000000041,555.00000000000,./0.png
16.088731837295,38.0905148548862,"801213200","1","38,08988","16,08872",1122018.50000000000,4239663.61000000034,555.00000000000,./0.png
16.0933270219953,38.0995147195078,"800007100","2","38,09888","16,09332",1122345.40999999992,4240695.00999999978,85.00000000000,./0.png
16.0919093642731,38.100117337751,"800007200","1","38,09948","16,0919",1122215.73999999999,4240752.42999999970,555.00000000000,./0.png
16.0885055143832,38.0976595288605,"800007300","1","38,09703","16,0885",1121937.69999999995,4240456.28000000026,555.00000000000,./0.png
16.0896007821173,38.1016867403168,"800007400","2","38,10105","16,08959",1121999.56000000006,4240911.32000000030,555.00000000000,./0.png
16.0831512897269,38.0904147513153,"800946801","2","38,08978","16,08314",1121529.08000000007,4239614.87999999989,555.00000000000,./0.png
16.0830616303067,38.0901539305666,"800946900","2","38,08952","16,08305",1121523.42999999993,4239585.29000000004,218.00000000000,./0.png
16.0781635725291,38.0932132180057,"800946700","11","38,09258","16,07815",1121067.07000000007,4239892.37999999989,555.00000000000,./0.png
16.0893430348422,38.1883981458949,"800036400","2","38,18777","16,08933",1121236.63999999990,4250548.36000000034,218.00000000000,./0.png
16.0826649748953,38.1873925547476,"800036500","2","38,18676","16,08266",1120659.33000000007,4250391.55999999959,282.00000000000,./0.png
16.0935148647495,38.1931978422714,"800036700","2","38,19257","16,09351",1121561.61000000010,4251110.03000000026,220.00000000000,./0.png
16.088107728212,38.3491685980514,"800084100","2","38,34854","16,0881",1119752.04000000004,4268411.07000000030,312.00000000000,./0.png
16.0871966362049,38.3488203372198,"800084200","2","38,34819","16,08719",1119675.27000000002,4268366.20999999996,273.00000000000,./0.png
16.089041853052,38.348464650826,"800084300","2","38,34783","16,08904",1119839.85000000009,4268339.12999999989,179.00000000000,./0.png
16.0912490755477,38.3466473104736,"800084400","2","38,34602","16,09124",1120048.64999999991,4268152.03000000026,188.00000000000,./0.png
16.0940734824372,38.3477912503463,"800084500","2","38,34716","16,09407",1120286.08000000007,4268298.26999999955,192.00000000000,./0.png
16.0865643701454,38.3468455254163,"800084600","11","38,34621","16,08656",1119636.85000000009,4268142.42999999970,555.00000000000,./0.png
16.0817639733046,38.347291143729,"800084700","11","38,34666","16,08176",1119212.81000000006,4268159.55999999959,555.00000000000,./0.png
16.0943312859538,38.3481836954902,"800084800","2","38,34755","16,09432",1120305.28000000003,4268343.63999999966,555.00000000000,./0.png
16.0935638008219,38.3532876347512,"800084900","7","38,35266","16,09356",1120194.30000000005,4268905.79000000004,232.00000000000,./0.png
16.0957165879698,38.352116391239,"800085000","7","38,35149","16,09571",1120392.79000000004,4268790.15000000037,212.00000000000,./0.png
16.0976942956463,38.3520301942401,"800085100","7","38,3514","16,09769",1120566.64999999991,4268793.94000000041,203.00000000000,./0.png
16.0975793009402,38.3525167277863,"800085300","2","38,35189","16,09757",1120552.39999999991,4268847.25000000000,15.00000000000,./0.png
16.0949718939675,38.3535768356163,"800085400","2","38,35295","16,09497",1120315.07000000007,4268947.45999999996,351.00000000000,./0.png
16.0987409597202,38.3548549167407,"800085500","2","38,35422","16,09873",1120634.00000000000,4269115.00999999978,223.00000000000,./0.png
16.093119381777,38.3538573435432,"800085600","7","38,35323","16,09311",1120150.51000000001,4268966.12000000011,276.00000000000,./0.png
16.0896722104975,38.3563548109067,"800085700","2","38,35572","16,08967",1119827.35000000009,4269220.44000000041,278.00000000000,./0.png
16.0974319630056,38.3562405464992,"800085900","2","38,35561","16,09743",1120507.53000000003,4269260.17999999970,555.00000000000,./0.png
16.0911185355459,38.3566055636697,"800086500","2","38,35597","16,09111",1119951.80000000005,4269258.08000000007,555.00000000000,./0.png
16.0920039799527,38.3555586992196,"800086600","2","38,35493","16,092",1120038.28000000003,4269147.70000000019,15.00000000000,./0.png
16.0911989876715,38.3585790492104,"800085800","2","38,35795","16,09119",1119941.90999999992,4269477.99000000022,222.00000000000,./0.png
16.0942837008292,38.3604902319337,"800086100","2","38,35986","16,09428",1120195.48999999999,4269711.28000000026,555.00000000000,./0.png
16.0931756993889,38.3622058392412,"800086200","2","38,36158","16,09317",1120083.79000000004,4269894.50000000000,276.00000000000,./0.png
16.094029449741,38.36339959329,"800086300","2","38,36277","16,09402",1120148.27000000002,4270032.95999999996,51.00000000000,./0.png
16.0942628487129,38.3615204668978,"800086400","2","38,36089","16,09426",1120184.82000000007,4269825.66000000015,44.00000000000,./0.png
16.0970597209326,38.3817695832251,"800072000","7","38,38114","16,09705",1120255.67999999993,4272095.41000000015,292.00000000000,./0.png
16.0980529413668,38.4100652642458,"800066000","2","38,40943","16,09805",1120099.37999999989,4275247.40000000037,555.00000000000,./0.png
16.0879711200559,38.4041123638645,"800074400","2","38,40348","16,08797",1119268.70999999996,4274517.53000000026,555.00000000000,./0.png
16.08677211378,38.4019965794408,"800074500","2","38,40137","16,08677",1119181.98999999999,4274274.25000000000,555.00000000000,./0.png
16.0832709461768,38.401912766129,"800074600","2","38,40128","16,08327",1118876.45999999996,4274241.29000000004,555.00000000000,./0.png
16.0813035811765,38.4018662552917,"800074700","2","38,40124","16,0813",1118704.77000000002,4274222.83999999985,555.00000000000,./0.png
16.0804497548464,38.4033264261291,"800074800","2","38,4027","16,08044",1118617.57000000007,4274379.38999999966,203.00000000000,./0.png
16.0790081752957,38.4038566212445,"800074900","2","38,40323","16,079",1118486.92999999993,4274428.58999999985,208.00000000000,./0.png
16.0774827033108,38.4038381228298,"800075000","2","38,40321","16,07748",1118353.64999999991,4274416.25000000000,555.00000000000,./0.png
16.0965554209066,38.42870795745,"800026900","7","38,42808","16,09655",1119808.11000000010,4277309.54000000004,555.00000000000,./0.png
16.0961634200519,38.4121235148524,"800065900","2","38,41149","16,09616",1119916.42999999993,4275463.40000000037,262.00000000000,./0.png
16.0859760033023,38.4362278349893,"800026500","2","38,4356","16,08597",1118818.47999999998,4278073.91000000015,330.00000000000,./0.png
16.100065735951,38.4296679717577,"800026700","2","38,42904","16,10006",1120106.79000000004,4277440.00999999978,157.00000000000,./0.png
16.0977574379063,38.433521632377,"800026800","2","38,43289","16,09775",1119871.80000000005,4277852.75000000000,555.00000000000,./0.png
16.0850653246614,38.4343192874965,"800027000","7","38,43369","16,08506",1118755.25000000000,4277855.61000000034,555.00000000000,./0.png
16.0792934924703,38.4366471722254,"800027100","11","38,43602","16,07929",1118230.62999999989,4278075.40000000037,555.00000000000,./0.png
16.0809153211807,38.4402086851263,"800027200","11","38,43958","16,08091",1118341.86000000010,4278482.23000000045,555.00000000000,./0.png
16.0792076864045,38.4348525833461,"800027600","2","38,43422","16,0792",1118238.53000000003,4277875.33999999985,200.00000000000,./0.png
16.0937341647641,38.4427054815092,"800400600","2","38,44208","16,09373",1119441.07000000007,4278846.38999999966,183.00000000000,./0.png
16.0917550678364,38.4444549257949,"800400701","2","38,44382","16,09175",1119253.01000000001,4279027.46999999974,555.00000000000,./0.png
16.0929641248822,38.4435102065038,"800400702","2","38,44288","16,09296",1119366.83000000007,4278930.62999999989,15.00000000000,./0.png
16.0973546244166,38.4463553871418,"800400900","2","38,44573","16,09735",1119726.16999999993,4279276.58999999985,555.00000000000,./0.png
16.099081854489,38.4462962910613,"800401100","2","38,44567","16,09908",1119877.65999999992,4279281.70999999996,191.00000000000,./0.png
16.0888270108103,38.4458421693554,"800401700","2","38,44521","16,08882",1118985.12000000011,4279161.87000000011,49.00000000000,./0.png
16.095416705156,38.4414988205423,"800401800","2","38,44087","16,09541",1119598.53000000003,4278723.63999999966,555.00000000000,./0.png
16.0918624342908,38.4434310632221,"800401900","2","38,4428","16,09186",1119271.19999999995,4278914.37999999989,555.00000000000,./0.png
16.0914877053631,38.4439137956005,"800402000","2","38,44328","16,09148",1119234.29000000004,4278965.50999999978,235.00000000000,./0.png
16.0903504077168,38.4447934513281,"800402100","2","38,44416","16,09035",1119127.30000000005,4279055.59999999963,204.00000000000,./0.png
16.0893883461362,38.445231571765,"800402200","2","38,4446","16,08938",1119039.43999999994,4279097.79000000004,179.00000000000,./0.png
16.0875814874681,38.4448322818558,"800402300","2","38,4442","16,08758",1118884.91999999993,4279041.20000000019,179.00000000000,./0.png
16.0967367490013,38.4653309376311,"801231100","2","38,4647","16,09673",1119508.85000000009,4281381.67999999970,168.00000000000,./0.png
16.092240230843,38.4566507292617,"801231300","2","38,45602","16,09224",1119190.55000000005,4280386.40000000037,343.00000000000,./0.png
16.0952769375715,38.4577489715875,"801231400","2","38,45712","16,09527",1119446.52000000002,4280529.01999999955,355.00000000000,./0.png
16.0960353087481,38.4581698679433,"801231500","2","38,45754","16,09603",1119509.17999999993,4280580.92999999970,351.00000000000,./0.png
16.098644738514,38.4560782672031,"801231600","2","38,45545","16,09864",1119755.26000000001,4280366.08999999985,346.00000000000,./0.png
16.0993313927632,38.4578683853961,"801231800","2","38,45724","16,09933",1119799.86000000010,4280569.73000000045,349.00000000000,./0.png
16.0943201695147,38.4483901287201,"800401000","2","38,44776","16,09432",1119443.39999999991,4279482.24000000022,555.00000000000,./0.png
16.099234002671,38.4482332995632,"800401200","2","38,4476","16,09923",1119874.29000000004,4279498.05999999959,555.00000000000,./0.png
16.0875253902177,38.4474591054324,"800401300","2","38,44683","16,08752",1118857.43999999994,4279332.80999999959,555.00000000000,./0.png
16.0785000403827,38.469832141205,"801214400","2","38,4692","16,0785",1117876.43999999994,4281758.76999999955,297.00000000000,./0.png
16.077952525862,38.4698252583756,"801214800","2","38,4692","16,07795",1117828.64999999991,4281754.29999999981,555.00000000000,./0.png
16.078353097184,38.4718792111117,"801214900","2","38,47125","16,07835",1117846.02000000002,4281985.32000000030,140.00000000000,./0.png
16.0844058618644,38.473717189925,"801216100","2","38,47309","16,0844",1118359.14999999991,4282230.50000000000,555.00000000000,./0.png
16.0952711189195,38.4658739500272,"801231200","2","38,46524","16,09527",1119376.09000000008,4281432.12999999989,203.00000000000,./0.png
16.0857309980383,38.494153441317,"801235500","2","38,49352","16,08573",1118299.23999999999,4284511.07000000030,305.00000000000,./0.png
16.0872877191305,38.4969059632034,"801235600","2","38,49628","16,08728",1118411.56000000006,4284827.54999999981,303.00000000000,./0.png
16.0880705874964,38.4982255483763,"801235700","2","38,4976","16,08807",1118468.59000000008,4284979.53000000026,300.00000000000,./0.png
16.0869760283742,38.4844119213449,"801235800","2","38,48378","16,08697",1118491.78000000003,4283436.65000000037,555.00000000000,./0.png
16.0864984634375,38.4927506527468,"801235900","2","38,49212","16,08649",1118378.35000000009,4284360.33000000007,555.00000000000,./0.png
16.0812218788151,38.4868893168456,"801236000","2","38,48626","16,08122",1117967.75000000000,4283673.15000000037,555.00000000000,./0.png
16.0898799937553,38.5040775943495,"801211300","2","38,50345","16,08988",1118576.28000000003,4285642.25999999978,555.00000000000,./0.png
16.08501437343,38.5050740671408,"801211400","2","38,50444","16,08501",1118142.71999999997,4285720.12999999989,249.00000000000,./0.png
16.0869941963506,38.5068128450486,"801211501","2","38,50618","16,08699",1118300.68999999994,4285926.78000000026,332.00000000000,./0.png
16.0857069267076,38.5095964949403,"801211502","2","38,50897","16,0857",1118164.31000000006,4286227.50000000000,339.00000000000,./0.png
16.0835385773364,38.5077330690984,"801211600","2","38,5071","16,08353",1117990.94999999995,4286005.71999999974,555.00000000000,./0.png
16.0798596482697,38.5076490075275,"801211700","2","38,50702","16,07986",1117670.36000000010,4285971.51999999955,247.00000000000,./0.png
16.0785783624305,38.5055024370482,"801211900","2","38,50487","16,07857",1117576.88999999990,4285724.25999999978,24.00000000000,./0.png
16.0841482286239,38.5065007285845,"801212000","2","38,50587","16,08414",1118054.80000000005,4285872.84999999963,255.00000000000,./0.png
16.0845327479425,38.5060393889525,"801212100","2","38,50541","16,08453",1118092.35000000009,4285824.16999999993,242.00000000000,./0.png
16.078609479378,38.5043916853605,"801212200","2","38,50376","16,07861",1117589.15999999992,4285601.00999999978,16.00000000000,./0.png
16.0825828859831,38.5022664277762,"801212300","2","38,50164","16,08258",1117954.47999999998,4285391.61000000034,332.00000000000,./0.png
16.083419230033,38.5028023096475,"801212400","2","38,50217","16,08342",1118022.92999999993,4285456.83000000007,4.00000000000,./0.png
16.0822767739515,38.5052305212368,"801212500","2","38,5046","16,08227",1117902.26000000001,4285719.01999999955,267.00000000000,./0.png
16.0906198811343,38.5075945796703,"801212600","2","38,50696","16,09062",1118610.63999999990,4286038.20000000019,555.00000000000,./0.png
16.0878912997211,38.5092650912006,"801212700","4","38,50864","16,08789",1118357.93999999994,4286205.42999999970,326.00000000000,./0.png
16.0870716264398,38.512346096004,"801212800","2","38,51172","16,08707",1118259.85000000009,4286542.36000000034,555.00000000000,./0.png
16.08503085364,38.5036433522051,"801213000","2","38,50301","16,08503",1118156.46999999997,4285561.20000000019,555.00000000000,./0.png
16.0991086873545,38.5112969968346,"800422200","2","38,51067","16,0991",1119320.14999999991,4286507.20000000019,208.00000000000,./0.png
16.0969463076637,38.5118787588798,"800422300","2","38,51125","16,09694",1119126.28000000003,4286557.21999999974,188.00000000000,./0.png
16.0941689095496,38.5112252049761,"800422400","2","38,5106","16,09416",1118889.35000000009,4286465.76999999955,170.00000000000,./0.png
16.1002462482978,38.5084796802295,"800422500","2","38,50785","16,10024",1119443.79000000004,4286201.74000000022,258.00000000000,./0.png
16.1002336364019,38.5090617498201,"800422600","2","38,50843","16,10023",1119437.66999999993,4286266.34999999963,328.00000000000,./0.png
16.1010204343158,38.5092736552906,"800422700","2","38,50864","16,10102",1119504.57000000007,4286295.23000000045,323.00000000000,./0.png
16.081274516117,38.5868023496269,"1020502301","2","38,58617","16,08127",1117112.87000000011,4294779.37999999989,555.00000000000,./0.png
16.0797860165836,38.5876124333506,"1020502306","2","38,58698","16,07978",1116976.03000000003,4294859.36000000034,347.00000000000,./0.png
16.0810923493101,38.587822113107,"1020502307","2","38,58719","16,08109",1117088.18999999994,4294891.49000000022,6.00000000000,./0.png
16.0822275735405,38.5879642054328,"1020502308","2","38,58734","16,08222",1117186.01000000001,4294914.95999999996,2.00000000000,./0.png
16.0832295805137,38.5881361408287,"1020502309","2","38,58751","16,08323",1117271.94999999995,4294940.84999999963,15.00000000000,./0.png
16.0852077986364,38.585957670707,"1020502310","2","38,58533","16,0852",1117463.30000000005,4294712.08000000007,21.00000000000,./0.png
16.0943607676857,38.5849262342117,"1020502400","2","38,5843","16,09436",1118270.75000000000,4294659.37999999989,5.00000000000,./0.png
16.0957329251797,38.6173121068178,"1020200200","2","38,61668","16,09573",1118110.88999999990,4298268.53000000026,555.00000000000,./0.png
16.0953516346925,38.6208204872763,"1020200300","4","38,62019","16,09535",1118047.35000000009,4298655.91999999993,120.00000000000,./0.png
16.0998422224425,38.6195433138763,"1020200400","7","38,61891","16,09984",1118449.96999999997,4298544.40000000037,275.00000000000,./0.png
16.0987429129333,38.6210272785666,"1020200500","2","38,6204","16,09874",1118341.29000000004,4298701.88999999966,333.00000000000,./0.png
